"Customer.Months","Churn","CHI.Score.Mon0","CHI.Score","Support.Cases.Mon0","Support.Cases","SP.Mon0","SP","Logins","Blog.Articles","Views","Days.Since.Last.Login","Logins_log","Views_log","Blog.Articles_log","Views_per_Login","Blog_per_Login","Support_Score_Interaction","Login_View_Interaction","Activity_Score"
6,0,175,55,8,0,3,0,0,-1,-119,0,0,NA,-Inf,0,0,0,0,-20
6,0,173,39,4,-1,3,0.25,57,6,920,0,4.06044301054642,6.82546003625531,1.94591014905531,16.140350877193,0.105263157894737,-39,52440,163.833333333333
6,0,66,-30,0,0,0,0,-25,-7,2,0,NA,1.09861228866811,NA,0,0,0,-50,-5
6,1,10,-6,1,0,3,0,-6,0,-2,18,NA,NA,0,0,0,0,12,-1.33333333333333
6,0,126,-40,2,-3,3,0,39,-4,0,0,3.68887945411394,0,NA,0,-0.102564102564103,120,0,5.83333333333333
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,38,38,1,1,3,3,24,0,-8,31,3.2188758248682,NA,0,-0.333333333333333,0,38,-192,3.2
6,0,87,4,2,-2,3,0,20,-2,20,4,3.04452243772342,3.04452243772342,NA,1,-0.1,-8,400,6.33333333333333
6,0,0,-23,0,-1,0,-3,1,-1,0,-6,0.693147180559945,0,-Inf,0,-1,23,0,0
6,0,50,-29,0,0,0,0,29,-1,0,8,3.40119738166216,0,-Inf,0,-0.0344827586206897,0,0,4.66666666666667
6,0,46,-47,0,-1,0,-3,-19,-2,-2,4,NA,NA,NA,0,0,47,38,-3.83333333333333
5,0,0,-22,1,-1,0,-3,17,0,1,6,2.89037175789616,0.693147180559945,0,0.0588235294117647,0,22,17,3.6
6,0,63,0,0,0,0,0,32,-1,0,-2,3.49650756146648,0,-Inf,0,-0.03125,0,0,5.16666666666667
5,0,52,-31,0,-5,0,-3,-44,-4,26,-4,NA,3.29583686600433,NA,0,0,155,-1144,-4.4
6,0,104,-15,1,1,3,3,-6,-5,-35,-2,NA,NA,NA,0,0,-15,210,-7.66666666666667
6,0,92,-49,1,-3,3,0,41,-4,-137,0,3.73766961828337,NA,NA,-3.34146341463415,-0.0975609756097561,147,-5617,-16.6666666666667
6,1,80,55,2,0,3,0,33,0,-13,0,3.52636052461616,NA,0,-0.393939393939394,0,0,-429,3.33333333333333
4,0,15,15,2,2,3,3,34,0,0,0,3.55534806148941,0,0,0,0,30,0,8.5
5,0,11,-5,0,0,0,0,4,0,-10,18,1.6094379124341,NA,0,-2.5,0,0,-40,-1.2
6,0,149,14,0,-4,0,-3,62,0,440,-1,4.14313472639153,6.08904487544685,0,7.09677419354839,0,-56,27280,83.6666666666667
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,25,25,1,1,3,3,19,0,0,-3,2.99573227355399,0,0,0,0,25,0,3.16666666666667
6,0,13,-25,0,0,0,0,-1,0,13,14,-Inf,2.63905732961526,0,0,0,0,-13,2
6,0,77,-7,0,0,0,0,-30,-3,690,2,NA,6.53813982376767,NA,0,0,0,-20700,109.5
6,0,41,-21,1,-2,3,0,-5,-1,68,-1,NA,4.23410650459726,-Inf,0,0,42,-340,10.3333333333333
5,0,126,52,0,-4,0,-3,-4,2,99,1,NA,4.60517018598809,1.09861228866811,0,0,-208,-396,19.4
6,0,99,44,0,-1,0,-3,7,1,9,15,2.07944154167984,2.30258509299405,0.693147180559945,1.28571428571429,0.142857142857143,-44,63,2.83333333333333
6,0,85,57,1,1,3,3,-4,3,51,-2,NA,3.95124371858143,1.38629436111989,0,0,57,-204,8.33333333333333
6,1,15,15,1,1,3,3,26,0,-298,31,3.29583686600433,NA,0,-11.4615384615385,0,15,-7748,-45.3333333333333
6,0,107,87,4,2,3,0,0,1,1,-2,0,0.693147180559945,0.693147180559945,0,0,174,0,0.333333333333333
6,0,141,67,1,1,3,3,72,3,650,16,4.29045944114839,6.47850964220857,1.38629436111989,9.02777777777778,0.0416666666666667,67,46800,120.833333333333
6,0,94,1,0,0,0,0,4,1,44,5,1.6094379124341,3.80666248977032,0.693147180559945,11,0.25,0,176,8.16666666666667
6,0,12,8,0,0,0,0,-4,0,0,11,NA,0,0,0,0,0,0,-0.666666666666667
6,0,130,45,3,3,2.5,2.5,118,0,0,4,4.77912349311153,0,0,0,0,135,0,19.6666666666667
6,0,36,28,1,0,3,0,8,0,0,-3,2.19722457733622,0,0,0,0,0,0,1.33333333333333
5,1,56,-65,0,-1,0,-3,-66,-2,20,0,NA,3.04452243772342,NA,0,0,65,-1320,-9.6
6,0,159,-2,5,1,3,0,78,7,2587,0,4.36944785246702,7.85864065562079,2.07944154167984,33.1666666666667,0.0897435897435897,-2,201786,445.333333333333
6,1,121,47,0,-1,0,-2,9,1,53,1,2.30258509299405,3.98898404656427,0.693147180559945,5.88888888888889,0.111111111111111,-47,477,10.5
6,0,0,0,0,0,0,0,0,0,-9,31,0,NA,0,0,0,0,0,-1.5
6,0,101,73,1,1,3,3,-3,3,3,10,NA,1.38629436111989,1.38629436111989,0,0,73,-9,0.5
6,0,101,-15,0,0,0,0,10,-2,2,0,2.39789527279837,1.09861228866811,NA,0.2,-0.2,0,20,1.66666666666667
6,0,162,54,3,-3,3,0,61,3,31,-3,4.12713438504509,3.46573590279973,1.38629436111989,0.508196721311475,0.0491803278688525,-162,1891,15.8333333333333
5,0,217,9,8,0,3,0.428571429,132,0,10483,0,4.89034912822175,9.2576055644433,0,79.4166666666667,0,0,1383756,2123
6,0,140,15,3,-13,3,0,-4,0,1390,-1,NA,7.23777819192344,0,0,0,-195,-5560,231
6,0,72,65,1,1,3,3,165,1,0,-5,5.11198778835654,0,0.693147180559945,0,0.00606060606060606,65,0,27.6666666666667
3,0,0,0,0,0,0,0,4,0,0,0,1.6094379124341,0,0,0,0,0,0,1.33333333333333
6,0,131,-8,0,0,0,0,-1,-2,704,1,-Inf,6.55819780281227,NA,0,0,0,-704,116.833333333333
6,0,0,0,0,0,0,0,0,0,-26,31,0,NA,0,0,0,0,0,-4.33333333333333
6,0,145,-23,2,-5,3,0.142857143,18,-1,513,-2,2.94443897916644,6.24222326545517,-Inf,28.5,-0.0555555555555556,115,9234,88.3333333333333
5,0,150,22,0,-3,0,-3,44,0,93,0,3.80666248977032,4.54329478227,0,2.11363636363636,0,-66,4092,27.4
5,0,83,34,2,0,3,0,-15,0,2,-1,NA,1.09861228866811,0,0,0,0,-30,-2.6
6,0,90,26,0,-3,0,-3,-4,0,90,-1,NA,4.51085950651685,0,0,0,-78,-360,14.3333333333333
6,0,106,70,1,-1,2,-0.5,20,1,99,-8,3.04452243772342,4.60517018598809,0.693147180559945,4.95,0.05,-70,1980,20
6,0,70,53,0,-2,0,-3,-1,0,-24,12,-Inf,NA,0,0,0,-106,24,-4.16666666666667
6,0,94,-14,1,-2,3,0,27,2,126,-2,3.3322045101752,4.84418708645859,1.09861228866811,4.66666666666667,0.0740740740740741,28,3402,25.8333333333333
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,122,66,16,15,3,0,114,0,0,0,4.74493212836325,0,0,0,0,990,0,22.8
4,0,0,-25,1,1,3,3,-16,0,35,0,NA,3.58351893845611,0,0,0,-25,-560,4.75
6,0,38,38,2,1,3,3,29,0,-1,10,3.40119738166216,-Inf,0,-0.0344827586206897,0,38,-29,4.66666666666667
6,0,0,0,0,0,0,0,-7,0,0,5,NA,0,0,0,0,0,0,-1.16666666666667
6,0,89,-16,2,-1,3,0,12,0,-2,3,2.56494935746154,NA,0,-0.166666666666667,0,16,-24,1.66666666666667
6,0,48,39,0,0,0,0,15,0,0,-1,2.77258872223978,0,0,0,0,0,0,2.5
6,0,137,24,1,0,3,0,45,0,38,0,3.8286413964891,3.66356164612965,0,0.844444444444444,0,0,1710,13.8333333333333
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,78,-54,0,0,0,0,1,0,0,9,0.693147180559945,0,0,0,0,0,0,0.2
6,0,0,0,0,0,0,0,-17,0,0,2,NA,0,0,0,0,0,0,-2.83333333333333
5,0,175,115,4,-5,3,0,125,3,0,-3,4.83628190695148,0,1.38629436111989,0,0.024,-575,0,25.6
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,74,38,0,0,0,0,32,4,-2,-2,3.49650756146648,NA,1.6094379124341,-0.0625,0.125,0,-64,5.66666666666667
6,0,160,84,15,9,3,0,71,5,8,4,4.27666611901606,2.19722457733622,1.79175946922805,0.112676056338028,0.0704225352112676,756,568,14
5,0,63,54,2,0,3,0,6,0,0,-1,1.94591014905531,0,0,0,0,0,0,1.2
6,0,108,-2,0,0,0,0,55,0,136,2,4.02535169073515,4.91998092582813,0,2.47272727272727,0,0,7480,31.8333333333333
6,0,0,-4,0,0,0,0,-7,0,-10,12,NA,NA,0,0,0,0,70,-2.83333333333333
5,0,135,78,4,1,3,0,49,1,9,-10,3.91202300542815,2.30258509299405,0.693147180559945,0.183673469387755,0.0204081632653061,78,441,11.8
4,0,95,44,4,3,3,0,42,0,0,0,3.76120011569356,0,0,0,0,132,0,10.5
6,0,0,0,0,-1,0,-3,-10,0,-2,0,NA,NA,0,0,0,0,20,-2
6,0,119,100,2,0,3,0,1,2,-22,0,0.693147180559945,NA,1.09861228866811,-22,2,0,-22,-3.16666666666667
6,0,185,66,1,-3,3,0,159,13,1219,0,5.07517381523383,7.1066061377273,2.63905732961526,7.66666666666667,0.0817610062893082,-198,193821,231.833333333333
6,0,157,5,1,-2,3,0,38,0,49,0,3.66356164612965,3.91202300542815,0,1.28947368421053,0,-10,1862,14.5
6,0,103,80,0,-1,0,-3,10,1,80,-3,2.39789527279837,4.39444915467244,0.693147180559945,8,0.1,-80,800,15.1666666666667
6,0,104,82,5,5,3,3,64,112,0,31,4.17438726989564,0,4.72738781871234,0,1.75,410,0,29.3333333333333
4,0,77,72,1,1,3,3,-16,1,34,0,NA,3.55534806148941,0.693147180559945,0,0,72,-544,4.75
6,0,130,21,5,5,3,3,47,0,2,1,3.87120101090789,1.09861228866811,0,0.0425531914893617,0,105,94,8.16666666666667
6,0,192,31,1,-8,2,-0.111111111,14,-1,3140,-1,2.70805020110221,8.05229649953865,-Inf,224.285714285714,-0.0714285714285714,-248,43960,525.5
4,0,62,6,2,1,3,3,2,-3,2,0,1.09861228866811,1.09861228866811,NA,1,-1.5,6,4,0.25
6,0,134,86,5,4,3,1,23,-3,1,-1,3.17805383034795,0.693147180559945,NA,0.0434782608695652,-0.130434782608696,344,23,3.5
6,0,108,-20,2,-4,3,-0.2,-40,-2,78,-1,NA,4.36944785246702,NA,0,0,80,-3120,6
6,0,205,57,7,-1,3,0,51,-2,605,2,3.95124371858143,6.40687998606931,NA,11.8627450980392,-0.0392156862745098,-57,30855,109
6,0,220,36,5,1,3,0,91,-3,2,0,4.52178857704904,1.09861228866811,NA,0.021978021978022,-0.032967032967033,36,182,15
6,0,101,-1,0,0,0,0,5,0,558,0,1.79175946922805,6.3261494731551,0,111.6,0,0,2790,93.8333333333333
6,0,86,71,3,-7,3,0,-13,0,20,0,NA,3.04452243772342,0,0,0,-497,-260,1.16666666666667
6,0,37,13,0,-1,0,-3,-5,0,2,-3,NA,1.09861228866811,0,0,0,-13,-10,-0.5
6,0,167,12,9,8,2.666666667,-0.333333333,118,2,112,0,4.77912349311153,4.72738781871234,1.09861228866811,0.949152542372881,0.0169491525423729,96,13216,38.6666666666667
4,0,20,-54,0,-1,0,-3,-30,-1,5,0,NA,1.79175946922805,-Inf,0,0,54,-150,-6.5
6,0,72,-21,0,0,0,0,0,0,1266,3,0,7.14440718032114,0,0,0,0,0,211
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,105,31,0,-2,0,-3,16,3,17,3,2.83321334405622,2.89037175789616,1.38629436111989,1.0625,0.1875,-62,272,9
5,0,81,-11,0,0,0,0,-36,-17,37,2,NA,3.63758615972639,NA,0,0,0,-1332,-3.2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,24,-57,0,-7,0,-3,-2,-1,-2,6,NA,NA,-Inf,0,0,399,4,-1
6,0,165,-16,1,1,3,3,-21,11,14148,0,NA,9.55739922919595,2.484906649788,0,0,-16,-297108,2356.33333333333
6,1,12,12,0,0,0,0,10,0,4,-9,2.39789527279837,1.6094379124341,0,0.4,0,0,40,2.33333333333333
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,115,-13,1,1,3,3,-293,-3,247,-1,NA,5.51342874616498,NA,0,0,-13,-72371,-9.8
5,0,148,21,4,1,3,0,183,0,2,-1,5.21493575760899,1.09861228866811,0,0.0109289617486339,0,21,366,37
5,0,119,-13,1,0,3,0,-8,-2,117,0,NA,4.77068462446567,NA,0,0,0,-936,21.4
6,0,197,32,0,-4,0,-3,-20,0,6,0,NA,1.94591014905531,0,0,0,-128,-120,-2.33333333333333
6,0,7,7,0,0,0,0,16,0,0,2,2.83321334405622,0,0,0,0,0,0,2.66666666666667
6,1,34,-30,0,-1,0,-3,-3,0,0,18,NA,0,0,0,0,30,0,-0.5
6,0,85,19,0,0,0,0,81,0,-72,0,4.40671924726425,NA,0,-0.888888888888889,0,0,-5832,1.5
6,0,126,106,3,3,2.5,2.5,45,2,0,-1,3.8286413964891,0,1.09861228866811,0,0.0444444444444444,318,0,7.83333333333333
5,0,22,-6,0,0,0,0,-8,0,43,6,NA,3.78418963391826,0,0,0,0,-344,7
6,0,128,25,0,-2,0,-2,22,0,1,2,3.13549421592915,0.693147180559945,0,0.0454545454545455,0,-50,22,3.83333333333333
6,0,123,-5,0,-4,0,-3,1,2,959,0,0.693147180559945,6.86693328446188,1.09861228866811,959,2,20,959,160.333333333333
5,1,101,-10,0,0,0,0,12,6,-1,-1,2.56494935746154,-Inf,1.94591014905531,-0.0833333333333333,0.5,0,-12,3.4
6,0,108,14,0,-3,0,-3,4,0,57,-6,1.6094379124341,4.06044301054642,0,14.25,0,-42,228,10.1666666666667
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,49,6,1,-1,0,-3,10,0,11,4,2.39789527279837,2.484906649788,0,1.1,0,-6,110,4.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,143,134,0,0,0,0,218,1,-26,0,5.3890717298165,NA,0.693147180559945,-0.119266055045872,0.00458715596330275,0,-5668,32.1666666666667
6,0,49,49,1,1,3,3,22,0,-4,31,3.13549421592915,NA,0,-0.181818181818182,0,49,-88,3
6,0,22,-38,0,-1,0,-3,-48,0,92,3,NA,4.53259949315326,0,0,0,38,-4416,7.33333333333333
6,0,99,-14,2,-7,3,0,-21,-2,217,0,NA,5.38449506278909,NA,0,0,98,-4557,32.3333333333333
6,0,11,11,1,1,3,3,13,0,-1,4,2.63905732961526,-Inf,0,-0.0769230769230769,0,11,-13,2
5,0,108,18,4,-5,3,0,67,-2,177,0,4.21950770517611,5.18178355029209,NA,2.64179104477612,-0.0298507462686567,-90,11859,48.4
6,0,74,23,0,-1,0,-3,-16,0,1,3,NA,0.693147180559945,0,0,0,-23,-16,-2.5
5,0,123,-18,0,-6,0,-3,-28,-1,38,0,NA,3.66356164612965,-Inf,0,0,108,-1064,1.8
5,0,0,0,0,0,0,0,2,0,-144,-4,1.09861228866811,NA,0,-72,0,0,-288,-28.4
5,0,0,0,0,0,0,0,4,0,0,-2,1.6094379124341,0,0,0,0,0,0,0.8
3,0,9,9,0,0,0,0,44,0,0,0,3.80666248977032,0,0,0,0,0,0,14.6666666666667
4,0,135,44,2,1,3,0,48,-1,0,0,3.89182029811063,0,-Inf,0,-0.0208333333333333,44,0,11.75
6,0,0,-7,0,0,0,0,-30,0,-11,12,NA,NA,0,0,0,0,330,-6.83333333333333
6,0,24,12,1,1,0,0,19,0,1,1,2.99573227355399,0.693147180559945,0,0.0526315789473684,0,12,19,3.33333333333333
5,0,108,18,0,0,0,0,-1,0,-1,11,-Inf,-Inf,0,0,0,0,1,-0.4
6,0,208,-1,0,-9,0,-2.888888889,-7,-1,2371,0,NA,7.77148876011762,-Inf,0,0,9,-16597,393.833333333333
6,0,111,-10,1,-2,3,0,-19,-2,90,-2,NA,4.51085950651685,NA,0,0,20,-1710,11.5
5,0,93,-33,0,-1,0,-3,-62,-1,89,-3,NA,4.49980967033027,-Inf,0,0,33,-5518,5.2
6,0,9,-24,0,0,0,0,-1,0,55,27,-Inf,4.02535169073515,0,0,0,0,-55,9
6,1,57,53,2,2,2.5,2.5,13,1,0,11,2.63905732961526,0,0.693147180559945,0,0.0769230769230769,106,0,2.33333333333333
6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
6,0,57,47,0,-1,0,-3,12,1,14,31,2.56494935746154,2.70805020110221,0.693147180559945,1.16666666666667,0.0833333333333333,-47,168,4.5
5,0,193,5,1,-5,3,0,26,3,81,0,3.29583686600433,4.40671924726425,1.38629436111989,3.11538461538462,0.115384615384615,-25,2106,22
4,0,46,46,0,0,0,0,68,0,0,0,4.23410650459726,0,0,0,0,0,0,17
6,0,46,3,0,0,0,0,1,0,-107,20,0.693147180559945,NA,0,-107,0,0,-107,-17.6666666666667
6,0,65,-17,0,0,0,0,-6,-2,13,2,NA,2.63905732961526,NA,0,0,0,-78,0.833333333333333
6,0,105,39,4,-2,3,0,26,1,30,0,3.29583686600433,3.43398720448515,0.693147180559945,1.15384615384615,0.0384615384615385,-78,780,9.5
3,0,0,0,0,0,0,0,12,0,0,0,2.56494935746154,0,0,0,0,0,0,4
6,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
6,0,75,18,5,2,3,0,1,-1,3,3,0.693147180559945,1.38629436111989,-Inf,3,-1,36,3,0.5
6,0,14,14,2,2,3,3,14,0,-4,31,2.70805020110221,NA,0,-0.285714285714286,0,28,-56,1.66666666666667
6,0,127,-43,13,-9,3,0,157,-3,432,0,5.06259503302697,6.07073772800249,NA,2.7515923566879,-0.0191082802547771,387,67824,97.6666666666667
6,0,168,52,2,2,3,3,9,3,567,0,2.30258509299405,6.34212141872115,1.38629436111989,63,0.333333333333333,104,5103,96.5
6,0,42,-68,1,1,3,3,-9,-1,949,3,NA,6.85646198459459,-Inf,0,0,-68,-8541,156.5
5,0,53,29,2,-2,3,0.75,10,0,-35,4,2.39789527279837,NA,0,-3.5,0,-58,-350,-5
5,0,0,0,0,0,0,0,-4,0,0,22,NA,0,0,0,0,0,0,-0.8
4,0,55,55,0,0,0,0,44,0,0,0,3.80666248977032,0,0,0,0,0,0,11
5,0,74,67,3,0,3,0,13,2,0,0,2.63905732961526,0,1.09861228866811,0,0.153846153846154,0,0,3
6,0,52,21,0,-1,0,-3,18,-1,0,-15,2.94443897916644,0,-Inf,0,-0.0555555555555556,-21,0,2.83333333333333
6,0,70,11,0,-1,0,-3,5,2,12,2,1.79175946922805,2.56494935746154,1.09861228866811,2.4,0.4,-11,60,3.16666666666667
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,137,81,2,2,3,3,76,7,21,1,4.34380542185368,3.09104245335832,2.07944154167984,0.276315789473684,0.0921052631578947,162,1596,17.3333333333333
6,0,42,32,0,0,0,0,29,0,0,4,3.40119738166216,0,0,0,0,0,0,4.83333333333333
6,0,0,0,0,0,0,0,-1,0,0,3,-Inf,0,0,0,0,0,0,-0.166666666666667
5,0,31,-47,1,-5,0,-3,-41,0,0,-5,NA,0,0,0,0,235,0,-8.2
5,0,123,57,0,0,0,0,1,0,2,-1,0.693147180559945,1.09861228866811,0,2,0,0,2,0.6
6,0,114,57,1,0,3,0,63,5,3,-10,4.15888308335967,1.38629436111989,1.79175946922805,0.0476190476190476,0.0793650793650794,0,189,11.8333333333333
6,0,76,19,0,0,0,0,-2,0,0,-1,NA,0,0,0,0,0,0,-0.333333333333333
5,0,89,21,0,0,0,0,-14,1,-14,-1,NA,NA,0.693147180559945,0,0,0,196,-5.4
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,67,52,2,2,3,3,14,3,3,0,2.70805020110221,1.38629436111989,1.38629436111989,0.214285714285714,0.214285714285714,104,42,3.33333333333333
5,0,52,32,4,2,3,0,-6,0,-7,-8,NA,NA,0,0,0,64,42,-2.6
6,0,99,-29,6,-5,3,0,-7,-2,165,-2,NA,5.11198778835654,NA,0,0,145,-1155,26
6,0,33,33,2,2,3,3,15,0,0,-6,2.77258872223978,0,0,0,0,66,0,2.5
5,0,183,19,8,-1,3,0,-9,-8,101,-1,NA,4.62497281328427,NA,0,0,-19,-909,16.8
6,0,83,83,0,-1,0,-3,146,0,0,-16,4.99043258677874,0,0,0,0,-83,0,24.3333333333333
6,0,88,47,0,-1,0,-2,192,2,0,0,5.26269018890489,0,1.09861228866811,0,0.0104166666666667,-47,0,32.3333333333333
6,0,7,0,2,1,3,0,-20,0,0,-23,NA,0,0,0,0,0,0,-3.33333333333333
5,0,0,0,0,0,0,0,-4,0,0,-10,NA,0,0,0,0,0,0,-0.8
5,0,25,-6,0,-1,0,-3,22,0,57,2,3.13549421592915,4.06044301054642,0,2.59090909090909,0,6,1254,15.8
5,0,0,0,1,1,3,3,-6,0,0,23,NA,0,0,0,0,0,0,-1.2
6,0,0,-7,0,0,0,0,-20,0,0,7,NA,0,0,0,0,0,0,-3.33333333333333
4,0,11,6,4,4,3,3,5,0,4,6,1.79175946922805,1.6094379124341,0,0.8,0,24,20,2.25
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,121,61,5,5,3,3,111,0,0,0,4.71849887129509,0,0,0,0,305,0,27.75
5,0,84,-8,4,1,3,0,-7,0,7,2,NA,2.07944154167984,0,0,0,-8,-49,0
6,0,123,16,4,3,2.75,-0.25,2,1,620,-4,1.09861228866811,6.43133108193348,0.693147180559945,310,0.5,48,1240,103.833333333333
6,0,143,-19,1,0,3,0,4,-7,99,2,1.6094379124341,4.60517018598809,NA,24.75,-1.75,0,396,16
6,0,38,-7,0,0,0,0,-10,0,0,-1,NA,0,0,0,0,0,0,-1.66666666666667
4,0,28,-19,1,1,3,3,12,0,0,0,2.56494935746154,0,0,0,0,-19,0,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,170,-38,10,-11,3,0,30,-5,1085,-2,3.43398720448515,6.99025650049388,NA,36.1666666666667,-0.166666666666667,418,32550,222
5,0,143,9,5,-7,3,0.166666667,27,-2,273,0,3.3322045101752,5.61312810638807,NA,10.1111111111111,-0.0740740740740741,-63,7371,59.6
4,0,96,45,0,0,0,0,5,2,16,2,1.79175946922805,2.83321334405622,1.09861228866811,3.2,0.4,0,80,5.75
5,0,87,33,1,-1,3,0,64,0,63,1,4.17438726989564,4.15888308335967,0,0.984375,0,-33,4032,25.4
4,0,99,-13,2,-1,3.5,0.5,8,0,74,0,2.19722457733622,4.31748811353631,0,9.25,0,13,592,20.5
5,0,22,-29,1,0,3,0,-8,-1,0,3,NA,0,-Inf,0,0,0,0,-1.8
4,0,30,0,3,3,3,3,68,0,0,0,4.23410650459726,0,0,0,0,0,0,17
4,0,88,83,0,0,0,0,70,1,0,1,4.26267987704132,0,0.693147180559945,0,0.0142857142857143,0,0,17.75
4,0,5,5,0,0,0,0,8,0,2,13,2.19722457733622,1.09861228866811,0,0.25,0,0,16,2.5
4,0,59,0,1,1,3,3,-57,0,96,0,NA,4.57471097850338,0,0,0,0,-5472,9.75
5,0,145,30,0,0,0,0,104,0,531,0,4.65396035015752,6.27664348934164,0,5.10576923076923,0,0,55224,127
5,0,118,20,0,-4,0,-3,-18,-5,68,-1,NA,4.23410650459726,NA,0,0,-80,-1224,9
5,0,0,0,1,-1,3,0,1,0,-26,-7,0.693147180559945,NA,0,-26,0,0,-26,-5
5,0,39,-2,3,2,3,0,41,0,-11,0,3.73766961828337,NA,0,-0.268292682926829,0,-4,-451,6
5,0,37,20,0,0,0,0,39,0,-5,-2,3.68887945411394,NA,0,-0.128205128205128,0,0,-195,6.8
5,0,0,0,1,0,3,0,18,0,0,-8,2.94443897916644,0,0,0,0,0,0,3.6
4,0,76,-31,1,-1,2,-1,25,0,514,0,3.25809653802148,6.24416690066374,0,20.56,0,31,12850,134.75
5,0,9,-8,0,-2,0,-3,-3,0,0,3,NA,0,0,0,0,16,0,-0.6
5,0,5,-29,0,-1,0,-3,-6,0,-7,4,NA,NA,0,0,0,29,42,-2.6
4,0,86,86,0,0,0,0,37,0,0,19,3.63758615972639,0,0,0,0,0,0,9.25
5,0,151,5,0,-1,0,-3,4,-3,293,0,1.6094379124341,5.68357976733868,NA,73.25,-0.75,-5,1172,58.8
5,0,71,30,0,0,0,0,1,-1,0,-2,0.693147180559945,0,-Inf,0,-1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,120,-36,0,-1,0,-3,7,-1,1389,0,2.07944154167984,7.23705902612474,-Inf,198.428571428571,-0.142857142857143,36,9723,279
5,0,112,63,0,0,0,0,78,5,0,-2,4.36944785246702,0,1.79175946922805,0,0.0641025641025641,0,0,16.6
5,0,75,75,6,5,3,0,94,2,-16,21,4.55387689160054,NA,1.09861228866811,-0.170212765957447,0.0212765957446809,375,-1504,16
5,0,0,0,1,1,3,3,32,0,0,31,3.49650756146648,0,0,0,0,0,0,6.4
4,0,89,6,0,-2,0,-3,-15,1,75,0,NA,4.33073334028633,0.693147180559945,0,0,-12,-1125,15.25
5,0,117,-20,0,-2,0,-3,-14,-4,5,3,NA,1.79175946922805,NA,0,0,40,-70,-2.6
5,0,162,137,4,4,2.5,2.5,42,1,-1,5,3.76120011569356,-Inf,0.693147180559945,-0.0238095238095238,0.0238095238095238,548,-42,8.4
5,0,134,90,2,0,2.5,-0.5,129,16,3,3,4.86753445045558,1.38629436111989,2.83321334405622,0.0232558139534884,0.124031007751938,0,387,29.6
4,0,7,7,1,1,3,3,54,0,0,0,4.00733318523247,0,0,0,0,7,0,13.5
4,0,59,44,1,1,3,3,-33,1,1,0,NA,0.693147180559945,0.693147180559945,0,0,44,-33,-7.75
5,0,101,50,1,-1,3,0,22,5,-25,0,3.13549421592915,NA,1.79175946922805,-1.13636363636364,0.227272727272727,-50,-550,0.4
5,0,77,42,0,-1,0,-3,11,0,0,-10,2.484906649788,0,0,0,0,-42,0,2.2
4,0,168,-7,0,-1,0,-3,-47,-5,6955,0,NA,8.84735987547417,NA,0,0,7,-326885,1725.75
5,0,56,-31,0,-1,0,-3,-42,1,29,3,NA,3.40119738166216,0.693147180559945,0,0,31,-1218,-2.4
5,0,81,16,4,-4,3,0.125,17,0,-33,3,2.89037175789616,NA,0,-1.94117647058824,0,-64,-561,-3.2
3,0,103,103,3,3,2.333333333,2.333333333,60,0,0,0,4.11087386417331,0,0,0,0,309,0,20
4,0,5,5,1,1,3,3,70,0,0,0,4.26267987704132,0,0,0,0,5,0,17.5
4,0,68,-24,0,0,0,0,15,-1,70,0,2.77258872223978,4.26267987704132,-Inf,4.66666666666667,-0.0666666666666667,0,1050,21
5,0,61,2,0,-4,0,-3,-27,0,68,3,NA,4.23410650459726,0,0,0,-8,-1836,8.2
5,0,20,10,0,0,0,0,-9,0,1,13,NA,0.693147180559945,0,0,0,0,-9,-1.6
4,0,123,-5,2,1,3,0,74,1,38,0,4.31748811353631,3.66356164612965,0.693147180559945,0.513513513513513,0.0135135135135135,-5,2812,28.25
5,0,133,62,1,0,3,0,58,5,-5,0,4.07753744390572,NA,1.79175946922805,-0.0862068965517241,0.0862068965517241,0,-290,11.6
